rule,style,score,pos,t_trades,t_win_rate,t_avg_return,t_median_return,t_total_compound,t_best,t_worst,m_months,m_avg_month_pct,m_median_month_pct,m_pct_months_ge_20,m_pct_months_gt_0,m_best_month_pct,m_worst_month_pct,m_months_ge_20
FMR_mfi13<25_pb<=0.15_squeeze_pb_up_h3_mid0_s0.1,mean_rev,-1000000000.0,1,3,66.66666666666666,16.406139844373293,31.782945736434097,41.87721527153576,41.176470588235304,-23.740996791549527,0,,,,,,,0
FMR_mfi13<25_pb<=0.15_squeeze_pb_up_h3_mid0_s0.07,mean_rev,-1000000000.0,1,3,66.66666666666666,16.406139844373293,31.782945736434097,41.87721527153576,41.176470588235304,-23.740996791549527,0,,,,,,,0
FMR_mfi13<25_pb<=0.15_squeeze_pb_up_h3_mid1_s0.1,mean_rev,-1000000000.0,1,3,66.66666666666666,16.406139844373293,31.782945736434097,41.87721527153576,41.176470588235304,-23.740996791549527,0,,,,,,,0
FMR_mfi13<25_pb<=0.15_squeeze_pb_up_h3_mid1_s0.07,mean_rev,-1000000000.0,1,3,66.66666666666666,16.406139844373293,31.782945736434097,41.87721527153576,41.176470588235304,-23.740996791549527,0,,,,,,,0
FMR_mfi13<30_pb<=0.0_squeeze_none_h2_mid0_s0.1,mean_rev,-1000000000.0,1,21,33.33333333333333,1.3030547322466044,-1.0608152200170862,5.866738143041705,51.540535420927846,-25.252545803898364,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_pb_up_h4_mid0_s0.07,mean_rev,-1000000000.0,1,25,48.0,-0.40322294291013083,-0.8488934599414466,-19.002576682946227,17.7461156449759,-14.473674046774976,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_pb_up_h4_mid1_s0.1,mean_rev,-1000000000.0,1,25,52.0,-0.15515903305390433,2.6153846153846194,-14.971959078246122,17.7461156449759,-19.712528904890945,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_pb_up_h4_mid1_s0.07,mean_rev,-1000000000.0,1,25,52.0,-0.04653017649671698,2.6153846153846194,-11.422146716894254,17.7461156449759,-14.473674046774976,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_pb_up_h3_mid0_s0.1,mean_rev,-1000000000.0,1,25,40.0,-2.4801538770903515,-4.605267065655482,-51.76513378319709,17.7461156449759,-18.172475409706614,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_squeeze_none_h4_mid0_s0.07,mean_rev,-1000000000.0,1,5,60.0,3.057823632151415,1.4508929601461995,13.61696707103841,21.238940843037703,-6.639018627651582,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_squeeze_none_h4_mid1_s0.1,mean_rev,-1000000000.0,1,5,60.0,-0.8983413234796145,0.5181526195626063,-4.958512288747996,6.017690724180036,-6.639018627651582,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_squeeze_none_h4_mid1_s0.07,mean_rev,-1000000000.0,1,5,60.0,-0.8983413234796145,0.5181526195626063,-4.958512288747996,6.017690724180036,-6.639018627651582,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_squeeze_none_h3_mid0_s0.1,mean_rev,-1000000000.0,1,5,40.0,-0.7081933921866823,-3.5714344242527285,-4.989699346124321,9.637321352093808,-10.401460407453433,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_squeeze_none_h3_mid0_s0.07,mean_rev,-1000000000.0,1,5,40.0,-0.7081933921866823,-3.5714344242527285,-4.989699346124321,9.637321352093808,-10.401460407453433,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_squeeze_none_h3_mid1_s0.1,mean_rev,-1000000000.0,1,5,40.0,-2.8152140231230205,-3.5714344242527285,-14.04030139621122,6.017690724180036,-10.401460407453433,0,,,,,,,0
FMR_mfi13<30_pb<=0.25_squeeze_pb_up_h2_mid1_s0.1,mean_rev,-1000000000.0,1,33,60.60606060606061,3.575767561406775,3.0898944050931076,132.6754092182763,80.29505332165698,-16.235294117647058,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_both_h2_mid0_s0.1,mean_rev,-1000000000.0,1,21,42.857142857142854,-0.7929917616773154,-3.7634408602150504,-20.61790641644281,17.7461156449759,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_none_h2_mid0_s0.07,mean_rev,-1000000000.0,1,31,58.06451612903226,2.36537519505101,2.2624360584843073,87.82459892961742,18.660959620750518,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_none_h2_mid1_s0.1,mean_rev,-1000000000.0,1,31,58.06451612903226,2.36537519505101,2.2624360584843073,87.82459892961742,18.660959620750518,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_none_h2_mid1_s0.07,mean_rev,-1000000000.0,1,31,58.06451612903226,2.36537519505101,2.2624360584843073,87.82459892961742,18.660959620750518,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_none_h4_mid0_s0.07,mean_rev,-1000000000.0,1,31,58.06451612903226,4.440287567520061,2.784825956180481,197.9642331996891,48.28432354004492,-21.170607502592574,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_none_h4_mid1_s0.1,mean_rev,-1000000000.0,1,31,58.06451612903226,1.700745906519762,2.784825956180481,42.33222632382672,20.357420357420363,-21.170607502592574,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_none_h4_mid1_s0.07,mean_rev,-1000000000.0,1,31,58.06451612903226,2.2764220490181817,2.784825956180481,74.98325714692248,20.357420357420363,-21.170607502592574,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_none_h3_mid0_s0.1,mean_rev,-1000000000.0,1,31,51.61290322580645,0.7093734723242272,0.2008025402817637,8.055055143530732,20.357420357420363,-21.170607502592574,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_none_h3_mid0_s0.07,mean_rev,-1000000000.0,1,31,51.61290322580645,1.18452593321556,0.2008025402817637,27.948651307105333,20.357420357420363,-21.170607502592574,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_none_h3_mid1_s0.1,mean_rev,-1000000000.0,1,31,58.06451612903226,1.232461329764734,2.790178571428581,25.710197720552586,20.357420357420363,-21.170607502592574,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_none_h3_mid1_s0.07,mean_rev,-1000000000.0,1,31,58.06451612903226,1.7076137906560669,2.790178571428581,48.854213553721216,20.357420357420363,-21.170607502592574,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_squeeze_none_h3_mid1_s0.07,mean_rev,-1000000000.0,1,5,40.0,-2.8152140231230205,-3.5714344242527285,-14.04030139621122,6.017690724180036,-10.401460407453433,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_both_h3_mid0_s0.07,mean_rev,-1000000000.0,1,21,33.33333333333333,-2.897984468017237,-6.362007168458783,-50.01741719557884,17.7461156449759,-13.07966856139744,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_both_h3_mid1_s0.1,mean_rev,-1000000000.0,1,21,38.095238095238095,-2.9526586684195046,-4.605267065655482,-51.402538490770986,17.7461156449759,-18.172475409706614,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_both_h3_mid1_s0.07,mean_rev,-1000000000.0,1,21,38.095238095238095,-2.472068672721627,-4.605267065655482,-45.37004288957495,17.7461156449759,-13.07966856139744,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_squeeze_both_h4_mid0_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_both_h4_mid0_s0.07,mean_rev,-1000000000.0,1,5,40.0,-2.340370272027361,-8.521557427007743,-12.918125123280754,9.433971108154516,-10.81081081081081,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_both_h4_mid1_s0.1,mean_rev,-1000000000.0,1,5,40.0,-6.883299147998997,-11.46601146601146,-32.448494394232405,9.433971108154516,-19.712528904890945,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_both_h4_mid1_s0.07,mean_rev,-1000000000.0,1,5,40.0,-3.3141070645087956,-8.521557427007743,-16.952170415836065,9.433971108154516,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_both_h3_mid0_s0.1,mean_rev,-1000000000.0,1,5,40.0,-5.398673703045864,-10.81081081081081,-26.84274363928456,9.433971108154516,-18.172475409706614,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_both_h3_mid0_s0.07,mean_rev,-1000000000.0,1,5,40.0,-2.452728445519601,-8.521557427007743,-13.374045552536096,9.433971108154516,-10.81081081081081,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_both_h3_mid1_s0.1,mean_rev,-1000000000.0,1,5,40.0,-6.260052322035059,-11.46601146601146,-29.864537737655382,9.433971108154516,-18.172475409706614,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_both_h3_mid1_s0.07,mean_rev,-1000000000.0,1,5,40.0,-3.3141070645087956,-8.521557427007743,-16.952170415836065,9.433971108154516,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_pb_up_h4_mid0_s0.1,mean_rev,-1000000000.0,1,25,48.0,-0.5118517994673182,-0.8488934599414466,-22.248598615873018,17.7461156449759,-19.712528904890945,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_pb_up_h3_mid0_s0.07,mean_rev,-1000000000.0,1,25,40.0,-2.0764582807041343,-4.605267065655482,-45.777647827333254,17.7461156449759,-13.07966856139744,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_pb_up_h3_mid1_s0.1,mean_rev,-1000000000.0,1,25,44.0,-2.0339862969239264,-1.8292682926829285,-46.187618294494385,17.7461156449759,-18.172475409706614,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_pb_up_h3_mid1_s0.07,mean_rev,-1000000000.0,1,25,44.0,-1.6302907005377092,-1.8292682926829285,-39.50778470140236,17.7461156449759,-13.07966856139744,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_pb_up_h2_mid0_s0.1,mean_rev,-1000000000.0,1,25,48.0,-0.062105861936315954,-0.3591905932929129,-8.163424634094286,17.7461156449759,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_pb_up_h2_mid0_s0.07,mean_rev,-1000000000.0,1,25,48.0,-0.2475993170553514,-0.3591905932929129,-12.814887498201088,17.7461156449759,-13.07966856139744,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_pb_up_h2_mid1_s0.1,mean_rev,-1000000000.0,1,25,48.0,-0.062105861936315954,-0.3591905932929129,-8.163424634094286,17.7461156449759,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_pb_up_h2_mid1_s0.07,mean_rev,-1000000000.0,1,25,48.0,-0.2475993170553514,-0.3591905932929129,-12.814887498201088,17.7461156449759,-13.07966856139744,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_both_h4_mid0_s0.1,mean_rev,-1000000000.0,1,5,40.0,-5.909562355517563,-10.81081081081081,-29.167182473638466,9.433971108154516,-19.712528904890945,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_both_h2_mid0_s0.07,mean_rev,-1000000000.0,1,21,42.857142857142854,-1.013817303485691,-3.7634408602150504,-24.638557871571486,17.7461156449759,-13.07966856139744,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_both_h2_mid1_s0.1,mean_rev,-1000000000.0,1,21,42.857142857142854,-0.7929917616773154,-3.7634408602150504,-20.61790641644281,17.7461156449759,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_both_h2_mid1_s0.07,mean_rev,-1000000000.0,1,21,42.857142857142854,-1.013817303485691,-3.7634408602150504,-24.638557871571486,17.7461156449759,-13.07966856139744,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_both_h2_mid0_s0.1,mean_rev,-1000000000.0,1,5,40.0,-3.3141070645087956,-8.521557427007743,-16.952170415836065,9.433971108154516,-11.46601146601146,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_pb_up_h3_mid0_s0.1,mean_rev,-1000000000.0,1,1,0.0,-0.495662949194553,-0.495662949194553,-0.495662949194553,-0.495662949194553,-0.495662949194553,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_pb_up_h3_mid0_s0.07,mean_rev,-1000000000.0,1,1,0.0,-0.495662949194553,-0.495662949194553,-0.495662949194553,-0.495662949194553,-0.495662949194553,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_pb_up_h3_mid1_s0.1,mean_rev,-1000000000.0,1,1,0.0,-0.495662949194553,-0.495662949194553,-0.495662949194553,-0.495662949194553,-0.495662949194553,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_pb_up_h3_mid1_s0.07,mean_rev,-1000000000.0,1,1,0.0,-0.495662949194553,-0.495662949194553,-0.495662949194553,-0.495662949194553,-0.495662949194553,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_pb_up_h2_mid0_s0.1,mean_rev,-1000000000.0,1,1,100.0,2.912019826517964,2.912019826517964,2.912019826517964,2.912019826517964,2.912019826517964,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_pb_up_h2_mid0_s0.07,mean_rev,-1000000000.0,1,1,100.0,2.912019826517964,2.912019826517964,2.912019826517964,2.912019826517964,2.912019826517964,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_pb_up_h2_mid1_s0.1,mean_rev,-1000000000.0,1,1,100.0,2.912019826517964,2.912019826517964,2.912019826517964,2.912019826517964,2.912019826517964,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_pb_up_h2_mid1_s0.07,mean_rev,-1000000000.0,1,1,100.0,2.912019826517964,2.912019826517964,2.912019826517964,2.912019826517964,2.912019826517964,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_both_h2_mid0_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_both_h2_mid0_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_both_h2_mid1_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_none_h2_mid0_s0.1,mean_rev,-1000000000.0,1,31,58.06451612903226,2.36537519505101,2.2624360584843073,87.82459892961742,18.660959620750518,-11.46601146601146,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_pb_up_h4_mid0_s0.1,mean_rev,-1000000000.0,1,1,0.0,-2.6641883519206933,-2.6641883519206933,-2.6641883519206933,-2.6641883519206933,-2.6641883519206933,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_pb_up_h4_mid0_s0.07,mean_rev,-1000000000.0,1,1,0.0,-2.6641883519206933,-2.6641883519206933,-2.6641883519206933,-2.6641883519206933,-2.6641883519206933,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_pb_up_h4_mid1_s0.1,mean_rev,-1000000000.0,1,1,0.0,-0.495662949194553,-0.495662949194553,-0.495662949194553,-0.495662949194553,-0.495662949194553,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_pb_up_h4_mid1_s0.07,mean_rev,-1000000000.0,1,1,0.0,-0.495662949194553,-0.495662949194553,-0.495662949194553,-0.495662949194553,-0.495662949194553,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_both_h3_mid0_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_both_h3_mid0_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_both_h3_mid1_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_both_h3_mid1_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<20_pb<=0.15_squeeze_both_h2_mid0_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<20_pb<=0.15_squeeze_both_h2_mid0_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<20_pb<=0.15_squeeze_both_h2_mid1_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_bw40_both_h2_mid1_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_pb_up_h3_mid0_s0.07,mean_rev,-1000000000.0,1,7,57.14285714285714,-0.2818730777346163,4.683596100925169,-4.232290029525842,9.433971108154516,-10.81081081081081,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_pb_up_h3_mid1_s0.1,mean_rev,-1000000000.0,1,7,57.14285714285714,-3.001390132388515,3.0898944050931076,-22.463046422664902,9.433971108154516,-18.172475409706614,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_pb_up_h3_mid1_s0.07,mean_rev,-1000000000.0,1,7,57.14285714285714,-0.8971435198697555,3.0898944050931076,-8.188019306419115,9.433971108154516,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_pb_up_h2_mid0_s0.1,mean_rev,-1000000000.0,1,7,57.14285714285714,-1.4215632160236247,1.0126582278480845,-11.407588462271889,9.433971108154516,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_pb_up_h2_mid0_s0.07,mean_rev,-1000000000.0,1,7,57.14285714285714,-1.4215632160236247,1.0126582278480845,-11.407588462271889,9.433971108154516,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_pb_up_h2_mid1_s0.1,mean_rev,-1000000000.0,1,7,57.14285714285714,-1.4215632160236247,1.0126582278480845,-11.407588462271889,9.433971108154516,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_pb_up_h2_mid1_s0.07,mean_rev,-1000000000.0,1,7,57.14285714285714,-1.4215632160236247,1.0126582278480845,-11.407588462271889,9.433971108154516,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_none_h4_mid0_s0.1,mean_rev,-1000000000.0,1,31,58.06451612903226,3.864611425021641,2.784825956180481,142.36554609664535,48.28432354004492,-21.170607502592574,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_both_h2_mid0_s0.07,mean_rev,-1000000000.0,1,5,40.0,-3.3141070645087956,-8.521557427007743,-16.952170415836065,9.433971108154516,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_both_h2_mid1_s0.1,mean_rev,-1000000000.0,1,5,40.0,-3.3141070645087956,-8.521557427007743,-16.952170415836065,9.433971108154516,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_both_h2_mid1_s0.07,mean_rev,-1000000000.0,1,5,40.0,-3.3141070645087956,-8.521557427007743,-16.952170415836065,9.433971108154516,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.15_bw40_both_h3_mid1_s0.07,mean_rev,-1000000000.0,1,8,25.0,-2.170933774029757,-5.483637117057133,-18.828052713577947,17.7461156449759,-12.819447904934766,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_pb_up_h4_mid0_s0.07,mean_rev,-1000000000.0,1,7,57.14285714285714,-0.4728701173465434,2.784825956180481,-5.474450137262843,9.433971108154516,-10.81081081081081,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_pb_up_h4_mid1_s0.1,mean_rev,-1000000000.0,1,7,57.14285714285714,-3.717819314469141,2.784825956180481,-26.67425660643381,9.433971108154516,-19.712528904890945,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_pb_up_h4_mid1_s0.07,mean_rev,-1000000000.0,1,7,57.14285714285714,-1.1683963976904252,2.784825956180481,-9.853321745043564,9.433971108154516,-11.46601146601146,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_pb_up_h3_mid0_s0.1,mean_rev,-1000000000.0,1,7,57.14285714285714,-2.386119690253376,4.683596100925169,-19.122358257678805,9.433971108154516,-18.172475409706614,0,,,,,,,0
FMR_mfi14<20_pb<=0.15_bw40_both_h4_mid0_s0.1,mean_rev,-1000000000.0,1,8,25.0,-1.1639252962213327,-2.820971785269549,-11.85024989012431,17.7461156449759,-14.473674046774976,0,,,,,,,0
FMR_mfi14<20_pb<=0.15_bw40_both_h4_mid0_s0.07,mean_rev,-1000000000.0,1,8,25.0,-2.475539861318282,-3.4964613972918057,-21.320047393354848,17.7461156449759,-14.473674046774976,0,,,,,,,0
FMR_mfi14<20_pb<=0.15_bw40_both_h4_mid1_s0.1,mean_rev,-1000000000.0,1,8,25.0,-1.270037222249945,-2.820971785269549,-12.604955719600518,17.7461156449759,-14.473674046774976,0,,,,,,,0
FMR_mfi14<20_pb<=0.15_bw40_both_h4_mid1_s0.07,mean_rev,-1000000000.0,1,8,25.0,-2.5816517873468947,-3.4964613972918057,-21.993676289876174,17.7461156449759,-14.473674046774976,0,,,,,,,0
FMR_mfi14<20_pb<=0.15_bw40_both_h3_mid0_s0.1,mean_rev,-1000000000.0,1,8,25.0,-2.064821848001144,-5.483637117057133,-18.127086860062892,17.7461156449759,-12.819447904934766,0,,,,,,,0
FMR_mfi14<20_pb<=0.15_bw40_both_h3_mid0_s0.07,mean_rev,-1000000000.0,1,8,25.0,-2.064821848001144,-5.483637117057133,-18.127086860062892,17.7461156449759,-12.819447904934766,0,,,,,,,0
FMR_mfi14<20_pb<=0.15_bw40_both_h3_mid1_s0.1,mean_rev,-1000000000.0,1,8,25.0,-2.170933774029757,-5.483637117057133,-18.828052713577947,17.7461156449759,-12.819447904934766,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_squeeze_pb_up_h4_mid0_s0.1,mean_rev,-1000000000.0,1,7,57.14285714285714,-3.0222930341252594,2.784825956180481,-23.11246129593555,9.433971108154516,-19.712528904890945,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_squeeze_both_h2_mid0_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_squeeze_both_h2_mid1_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_squeeze_both_h2_mid1_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_squeeze_pb_up_h4_mid0_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_bw40_pb_up_h2_mid0_s0.07,mean_rev,-1000000000.0,1,1,0.0,-12.275215011727914,-12.275215011727914,-12.275215011727914,-12.275215011727914,-12.275215011727914,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_bw40_pb_up_h2_mid1_s0.1,mean_rev,-1000000000.0,1,1,0.0,-12.275215011727914,-12.275215011727914,-12.275215011727914,-12.275215011727914,-12.275215011727914,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_bw40_pb_up_h2_mid1_s0.07,mean_rev,-1000000000.0,1,1,0.0,-12.275215011727914,-12.275215011727914,-12.275215011727914,-12.275215011727914,-12.275215011727914,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_squeeze_both_h4_mid0_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_squeeze_both_h4_mid0_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_squeeze_both_h4_mid1_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_squeeze_both_h4_mid1_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_both_h3_mid0_s0.1,mean_rev,-1000000000.0,1,21,33.33333333333333,-3.378574463715115,-6.362007168458783,-55.53672797033593,17.7461156449759,-18.172475409706614,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_none_pb_up_h3_mid0_s0.07,mean_rev,-1000000000.0,1,33,66.66666666666666,0.7927824866664179,2.5454545454545396,-18.296638695920663,19.194312796208536,-50.0,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_none_pb_up_h3_mid1_s0.1,mean_rev,-1000000000.0,1,33,63.63636363636363,0.2704818905123758,2.5454545454545396,-31.8899022173185,21.49068348559977,-50.0,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_none_pb_up_h3_mid1_s0.07,mean_rev,-1000000000.0,1,33,63.63636363636363,0.2704818905123758,2.5454545454545396,-31.8899022173185,21.49068348559977,-50.0,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_none_pb_up_h2_mid0_s0.1,mean_rev,-1000000000.0,1,33,60.60606060606061,0.6822224656761777,1.8278408245213873,-21.105945822630357,24.494745351657233,-50.0,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_none_pb_up_h2_mid0_s0.07,mean_rev,-1000000000.0,1,33,60.60606060606061,0.6822224656761777,1.8278408245213873,-21.105945822630357,24.494745351657233,-50.0,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_none_pb_up_h2_mid1_s0.1,mean_rev,-1000000000.0,1,33,60.60606060606061,0.6822224656761777,1.8278408245213873,-21.105945822630357,24.494745351657233,-50.0,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_none_pb_up_h2_mid1_s0.07,mean_rev,-1000000000.0,1,33,60.60606060606061,0.6822224656761777,1.8278408245213873,-21.105945822630357,24.494745351657233,-50.0,0,,,,,,,0
FMR_mfi14<20_pb<=0.25_bw40_both_h4_mid0_s0.1,mean_rev,-1000000000.0,1,21,38.095238095238095,-2.0943654114152395,-3.315412186379929,-42.17211557810165,17.7461156449759,-19.712528904890945,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_none_both_h2_mid0_s0.07,mean_rev,-1000000000.0,1,13,69.23076923076923,-0.8926754049601372,3.214897990419141,-39.548922516849785,24.494745351657233,-50.0,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_none_both_h2_mid1_s0.1,mean_rev,-1000000000.0,1,13,69.23076923076923,-0.8926754049601372,3.214897990419141,-39.548922516849785,24.494745351657233,-50.0,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_none_both_h2_mid1_s0.07,mean_rev,-1000000000.0,1,13,69.23076923076923,-0.8926754049601372,3.214897990419141,-39.548922516849785,24.494745351657233,-50.0,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_squeeze_both_h3_mid0_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_squeeze_none_h2_mid0_s0.07,mean_rev,-1000000000.0,1,5,40.0,-1.73270880927064,-3.649648257096738,-8.846550582359347,6.017690724180036,-6.639018627651582,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_squeeze_none_h2_mid1_s0.1,mean_rev,-1000000000.0,1,5,40.0,-1.73270880927064,-3.649648257096738,-8.846550582359347,6.017690724180036,-6.639018627651582,0,,,,,,,0
